h3_index,cuisine_type,competitor_count,avg_rating,total_reviews,rent_index,void_score,latitude,longitude,dominant_zip
882a122d9bfffff,American (Traditional),1,2.5,104,1831.9027777777776,68.02,40.237046,-75.242209,19454
882a122d9bfffff,Event Planning & Services,1,4.0,35,1786.5185185185185,68.02,40.238148,-75.242873,18936
882a122dd1fffff,Seafood,1,2.0,36,1786.5185185185185,68.02,40.255989,-75.247919,18936
882a122dd3fffff,Seafood,1,4.5,31,1786.5185185185185,68.02,40.248494,-75.241603,18936
882a122f27fffff,Pizza,1,3.0,35,1786.5185185185185,68.02,40.34746,-75.271476,18962
882a1234a7fffff,Diners,1,3.5,31,1786.5185185185185,68.02,40.372793,-74.938404,08530
882a12648dfffff,Diners,1,3.0,33,1786.5185185185185,68.02,40.362883,-75.525714,18073
882a1341a3fffff,Beer Bar,1,4.0,37,1786.5185185185185,68.02,40.001447,-75.07655,19137
882a1341d3fffff,Burgers,1,4.5,31,1786.5185185185185,68.02,40.00396,-75.022552,08065
882a1341d7fffff,Breakfast & Brunch,1,4.5,30,1786.5185185185185,68.02,40.001161,-75.027048,08065
882a134345fffff,Cheesesteaks,1,4.5,55,1800.0,68.02,40.123545,-75.014618,19116
882a1345e1fffff,Seafood,1,3.5,30,1786.5185185185185,68.02,39.899661,-74.9533,08003
882a134641fffff,Grocery,1,3.0,30,1786.5185185185185,68.02,39.980682,-74.807409,08036
882a134687fffff,Grocery,1,3.0,34,1786.5185185185185,68.02,39.9036,-74.820785,08055
882a1346e3fffff,Beer,1,3.0,32,1786.5185185185185,68.02,39.918048,-74.82522,08055
882a134807fffff,Event Planning & Services,1,4.0,131,1848.6956412194506,68.02,40.031551,-75.20806,19128
882a134897fffff,Wine Bars,1,4.0,285,1942.8850174353163,68.02,39.960793,-75.169842,19130
882a1348d1fffff,Creperies,1,4.5,111,1834.133405742008,68.02,39.982916,-75.154399,19122
882a1349d7fffff,Fast Food,1,1.5,36,1786.5185185185185,68.02,39.99657,-75.237163,19066
882a134a0bfffff,American (New),1,4.5,181,1877.7857142857144,68.02,40.074568,-75.131689,19027
882a134b47fffff,Burgers,1,1.5,38,1786.5185185185185,68.02,40.110589,-75.213309,19031
882a134c95fffff,Italian,1,3.5,38,1786.5185185185185,68.02,39.844919,-75.071818,08078
882a134cc1fffff,Cafes,1,4.5,33,1786.5185185185185,68.02,39.882744,-75.057645,08035
882a134cd5fffff,Japanese,1,4.0,33,1786.5185185185185,68.02,39.865373,-75.05516,08007
882a134cd5fffff,Pizza,1,4.0,31,1786.5185185185185,68.02,39.865277,-75.055112,08007
882a134d09fffff,Beer,1,4.5,350,1981.3926755218217,68.02,39.937765,-75.158324,19147
882a134d45fffff,Wine Bars,1,4.0,406,2018.4964161653818,68.02,39.949557,-75.161709,19107
882a134dd7fffff,American (Traditional),1,4.5,33,1786.5185185185185,68.02,39.87069,-75.126759,08093
882a134ed9fffff,Sandwiches,1,3.5,32,1786.5185185185185,68.02,39.90643,-74.97644,08003
882a134f29fffff,Hawaiian,1,3.5,82,1815.8255944469058,68.02,39.972853,-75.134345,19125
882a134f4dfffff,Grocery,1,2.5,37,1786.5185185185185,68.02,39.994541,-75.091916,19137
882a135051fffff,Cafes,1,4.5,37,1786.5185185185185,68.02,40.179951,-74.868325,19030
882a135093fffff,Sandwiches,1,4.5,34,1786.5185185185185,68.02,40.095923,-74.858395,19007
882a1350c3fffff,Salad,1,4.0,30,1786.5185185185185,68.02,40.137397,-74.86876,19057
882a1350c9fffff,Italian,1,4.5,34,1786.5185185185185,68.02,40.151221,-74.858069,19057
882a1351a1fffff,Pizza,1,3.0,37,1786.5185185185185,68.02,40.140297,-74.986241,19053
882a135295fffff,Sandwiches,1,4.0,30,1786.5185185185185,68.02,40.14509,-74.82043,19054
882a1352adfffff,Fast Food,1,1.5,32,1786.5185185185185,68.02,40.171541,-74.851584,19030
882a1352bbfffff,Italian,1,3.5,38,1786.5185185185185,68.02,40.143932,-74.822626,19055
882a1356d7fffff,Pizza,1,4.0,37,1786.5185185185185,68.02,40.0368,-74.6907,08041
882a135801fffff,American (Traditional),1,3.5,38,1786.5185185185185,68.02,40.172501,-75.109437,19040
882a135a97fffff,Seafood,1,4.0,58,1800.0,68.02,40.129348,-75.023769,19116
882a135ad1fffff,Breakfast & Brunch,1,3.5,31,1786.5185185185185,68.02,40.154454,-75.001384,19053
882a1360a3fffff,Chinese,1,4.0,30,1786.5185185185185,68.02,39.602688,-74.879632,08094
882a1369b7fffff,American (Traditional),1,3.5,38,1786.5185185185185,68.02,39.598976,-75.1526,08318
882a136c67fffff,American (Traditional),1,4.5,30,1786.5185185185185,68.02,39.550183,-74.985145,08344
882a137361fffff,Burgers,1,3.5,34,1786.5185185185185,68.02,39.868035,-74.808982,08055
882a137a35fffff,Diners,1,3.5,32,1786.5185185185185,68.02,39.813067,-74.944213,08091
882a137a3bfffff,Italian,1,3.0,33,1786.5185185185185,68.02,39.810234,-74.929851,08091
882a137b23fffff,Beer Bar,1,3.5,26,1782.0,68.02,39.837726,-75.025017,08083
882a137b23fffff,Pizza,1,3.5,27,1782.0,68.02,39.83669,-75.023686,08083
882a137b2bfffff,Sushi Bars,1,4.0,30,1786.5185185185185,68.02,39.839975,-75.013504,08084
882a137b2dfffff,Sandwiches,1,3.5,23,1782.0,68.02,39.850398,-75.032795,08083
882a137b39fffff,Desserts,1,4.0,30,1786.5185185185185,68.02,39.828419,-74.99973,08084
882a13cd3dfffff,Steakhouses,1,3.0,34,1786.5185185185185,68.02,40.188519,-74.782978,19057
882a13cf31fffff,Bagels,1,4.0,37,1786.5185185185185,68.02,40.222891,-74.720196,08629
882a13cf31fffff,Delis,1,4.0,37,1786.5185185185185,68.02,40.222783,-74.72207,08629
882a9248a5fffff,Internet Cafes,1,3.5,7,1768.8635101010102,68.02,39.958126,-86.115625,46032
882a9248a5fffff,Seafood,1,4.0,6,1768.8635101010102,68.02,39.959917,-86.115125,46032
882a924987fffff,American (Traditional),1,4.0,5,1768.8635101010102,68.02,39.966697,-86.157625,46032
882a924989fffff,French,1,3.5,5,1768.8635101010102,68.02,39.976211,-86.146632,46032
882a924999fffff,Juice Bars & Smoothies,1,5.0,6,1768.8635101010102,68.02,39.960292,-86.126187,46032
882a92499dfffff,Food Delivery Services,1,3.5,6,1768.8635101010102,68.02,39.963349,-86.130762,46032
882a9249c7fffff,Coffee & Tea,1,4.5,7,1768.8635101010102,68.02,39.982383,-86.145246,46032
882a9249d9fffff,Food Stands,1,3.0,5,1768.8635101010102,68.02,39.978371,-86.118044,46032
882a926b4bfffff,Italian,1,4.0,32,1786.5185185185185,68.02,39.722781,-85.896412,46163
882aac86d1fffff,Sandwiches,1,3.0,53,1798.9166666666665,68.02,40.0129,-75.301417,19041
882aac9081fffff,Salad,1,3.5,35,1786.5185185185185,68.02,40.234352,-75.400737,19474
882aac9119fffff,Nightlife,1,3.5,32,1786.5185185185185,68.02,40.291583,-75.481124,18074
882aac91c3fffff,Salad,1,3.5,37,1786.5185185185185,68.02,40.25608,-75.463447,19473
882aac959bfffff,American (Traditional),1,4.5,34,1786.5185185185185,68.02,40.105579,-75.345978,19405
882aac9619fffff,Coffee & Tea,1,2.5,35,1786.5185185185185,68.02,40.18777,-75.227881,19477
882aac9885fffff,Sandwiches,1,3.5,32,1786.5185185185185,68.02,40.226708,-75.621923,19465
882aac9999fffff,Barbeque,1,3.0,38,1786.5185185185185,68.02,40.227258,-75.660357,19465
882aaca1bbfffff,Specialty Food,1,4.0,30,1786.5185185185185,68.02,39.712145,-75.449517,08069
882aaca2a5fffff,Pizza,1,4.0,38,1786.5185185185185,68.02,39.756826,-75.353538,08085
882aacac25fffff,Thai,1,5.0,32,1786.5185185185185,68.02,39.642873,-75.518935,08070
882aacac65fffff,Pizza,1,4.0,38,1786.5185185185185,68.02,39.664663,-75.509517,08070
882aacac93fffff,Ice Cream & Frozen Yogurt,1,4.0,35,1786.5185185185185,68.02,39.560427,-75.448576,08079
882aacaf15fffff,Bars,1,2.5,32,1786.5185185185185,68.02,39.678551,-75.495753,08070
882aacb03bfffff,Caterers,1,4.5,31,1786.5185185185185,68.02,39.888813,-75.299412,19074
882aacb149fffff,Pizza,1,3.0,35,1786.5185185185185,68.02,39.944061,-75.348802,19064
882aacb14bfffff,Sports Bars,1,2.5,35,1786.5185185185185,68.02,39.937018,-75.3501,19064
882aacb159fffff,Tex-Mex,1,4.0,37,1786.5185185185185,68.02,39.928271,-75.333794,19064
882aacb1c3fffff,Italian,1,3.5,36,1786.5185185185185,68.02,39.880244,-75.340557,19033
882aacb1dbfffff,Breakfast & Brunch,1,3.0,34,1786.5185185185185,68.02,39.866077,-75.311717,19029
882aacb25dfffff,Convenience Stores,1,4.0,260,1927.5788073077822,68.02,39.953956,-75.209724,19104
882aacb285fffff,Burgers,1,2.5,36,1786.5185185185185,68.02,39.891568,-75.232716,19153
882aacb2b5fffff,Steakhouses,1,3.5,37,1786.5185185185185,68.02,39.87602,-75.242971,19153
882aacb2bdfffff,Bakeries,1,3.5,32,1786.5185185185185,68.02,39.880579,-75.237579,19153
882aacb2e1fffff,Coffee & Tea,1,2.0,30,1786.5185185185185,68.02,39.904905,-75.23838,19153
882aacb409fffff,Ice Cream & Frozen Yogurt,1,4.0,34,1786.5185185185185,68.02,39.789994,-75.17556,08051
882aacb59bfffff,Shopping Centers,1,2.5,31,1786.5185185185185,68.02,39.724236,-75.219094,08062
882aacb8abfffff,Asian Fusion,1,4.5,32,1786.5185185185185,68.02,39.840771,-75.496239,19060
882aacb961fffff,Specialty Food,1,5.0,30,1786.5185185185185,68.02,39.933559,-75.588412,19395
88441a18d7fffff,Italian,1,4.0,124,1841.156927938125,68.02,28.139417,-82.35778,33647
88441a18dbfffff,Thai,1,4.0,122,1841.156927938125,68.02,28.131688,-82.369176,33647
88441a1ac1fffff,American (Traditional),1,4.0,15,1773.452564102564,68.02,28.067959,-82.37444,33637
88441a1aebfffff,Cafes,1,4.0,9,1773.452564102564,68.02,28.072001,-82.359556,33637
88441a80c3fffff,Cinema,1,4.5,15,1777.0277777777776,68.02,27.895443,-82.699749,33762
88441a80cbfffff,Breakfast & Brunch,1,4.0,22,1777.0277777777776,68.02,27.883145,-82.699872,33762
88441a80ebfffff,Tex-Mex,1,2.5,22,1777.0277777777776,68.02,27.893118,-82.681612,33762
88441a82c1fffff,Sushi Bars,1,4.0,68,1808.0893550893552,68.02,27.836431,-82.728014,33781
88441a8449fffff,Event Planning & Services,1,4.0,15,1775.659722222222,68.02,27.931585,-82.789201,33770
88441a8449fffff,Pizza,1,1.5,17,1775.659722222222,68.02,27.931609,-82.786987,33770
88441a850bfffff,American (New),1,3.5,423,2030.4562198067633,68.02,27.960137,-82.726761,33759
88441a8603fffff,Delis,1,4.5,15,1775.659722222222,68.02,27.921711,-82.814804,33770
88441a8621fffff,Italian,1,4.5,13,1775.659722222222,68.02,27.91708,-82.789613,33770
88441a89adfffff,Japanese,1,4.0,35,1786.5185185185185,68.02,27.940102,-82.450194,33601
88441a8ca3fffff,Pasta Shops,1,4.0,38,1786.5185185185185,68.02,28.069929,-82.630071,33588
88441a91b1fffff,Asian Fusion,1,4.5,144,1854.5952380952378,68.02,27.770781,-82.666049,33712
88441a91bbfffff,New Mexican Cuisine,1,4.0,140,1854.5952380952378,68.02,27.770735,-82.67037,33712
88441a9537fffff,Thai,1,3.5,65,1808.0893550893552,68.02,27.838764,-82.744022,33781
88441ab847fffff,Pizza,1,4.0,82,1816.2823565323563,68.02,28.099447,-82.739514,34684
88441aba2dfffff,Mexican,1,4.5,84,1816.2823565323563,68.02,28.061979,-82.740583,34684
88441abb1dfffff,American (New),1,4.5,86,1816.2823565323563,68.02,28.066822,-82.722977,34684
88441ac42dfffff,Nightlife,1,2.0,54,1797.7631056808686,68.02,27.932515,-82.325677,33511
88441ac42dfffff,Salad,1,3.0,53,1797.7631056808686,68.02,27.931851,-82.328489,33511
88441ac467fffff,Sandwiches,1,3.0,51,1797.7631056808686,68.02,27.922309,-82.32898,33511
88441ac509fffff,Acai Bowls,1,4.5,50,1797.7631056808686,68.02,27.921923,-82.296474,33511
88441ac527fffff,American (New),1,2.5,54,1797.7631056808686,68.02,27.93828,-82.26339,33511
88441ac527fffff,Chicken Wings,1,4.0,53,1797.7631056808686,68.02,27.938394,-82.262917,33511
8844460b2dfffff,Bars,1,4.0,34,1786.5185185185185,68.02,30.006592,-90.266492,70062
8844460b2dfffff,Delis,1,4.0,32,1786.5185185185185,68.02,30.006105,-90.26549,70062
8844464255fffff,Music Venues,1,3.0,5,1766.338095238095,68.02,29.945083,-90.071856,70112
884446431dfffff,American (New),1,4.5,30,1786.5185185185185,68.02,29.956842,-90.00209,70032
8844465107fffff,Seafood,1,4.0,35,1786.5185185185185,68.02,29.85092,-89.987954,70037
8844465407fffff,Pizza,1,3.5,107,1833.3333333333333,68.02,29.960096,-90.185347,70121
8844465481fffff,Burgers,1,3.5,31,1786.5185185185185,68.02,30.006398,-90.230449,70062
88444654d5fffff,Ethnic Food,1,4.0,36,1786.5185185185185,68.02,30.000592,-90.240971,70062
8844465509fffff,Tacos,1,4.5,124,1843.9153377110695,68.02,29.94722,-90.13035,70118
884446552bfffff,Hot Dogs,1,4.5,21,1777.9027777777776,68.02,29.96037,-90.112916,70125
884446552bfffff,Salad,1,4.5,17,1777.9027777777776,68.02,29.960355,-90.112916,70125
8844465565fffff,Burgers,1,2.5,17,1777.9027777777776,68.02,29.940022,-90.101348,70125
8812e124edfffff,Halal,1,3.5,25,1786.5185185185185,68.01,53.439646,-113.620152,T6W 0L9
8812e12601fffff,Cocktail Bars,1,4.0,23,1786.5185185185185,68.01,53.523729,-113.621573,T5T 3J7
8812e12609fffff,Halal,1,4.0,27,1786.5185185185185,68.01,53.53176,-113.619884,T5T 6P1
8812e12635fffff,Vietnamese,1,4.0,27,1786.5185185185185,68.01,53.500975,-113.628964,T5T 4J5
8812e1263bfffff,Italian,1,3.5,29,1786.5185185185185,68.01,53.504365,-113.613753,T5T 4W5
8812e1263dfffff,Bars,1,3.5,24,1786.5185185185185,68.01,53.508558,-113.631384,T5T 2Y5
8812e12643fffff,Ethnic Food,1,3.0,25,1786.5185185185185,68.01,53.539816,-113.614297,T5P 4R5
8812e12643fffff,Soup,1,3.5,23,1786.5185185185185,68.01,53.539852,-113.616936,T5S 2E7
8812e12645fffff,Chinese,1,2.0,24,1786.5185185185185,68.01,53.546542,-113.645799,T5S 0G5
8812e12647fffff,Italian,1,2.5,26,1786.5185185185185,68.01,53.540645,-113.632184,T5S 1B3
8812e12647fffff,Sports Bars,1,2.5,24,1786.5185185185185,68.01,53.536908,-113.627307,T5T 6H4
8812e1265bfffff,Delis,1,3.5,23,1786.5185185185185,68.01,53.540592,-113.583256,T5P 3Y2
8812e1265dfffff,Lebanese,1,3.5,27,1786.5185185185185,68.01,53.54196,-113.610394,T5P 4P3
8812e1270bfffff,Breakfast & Brunch,1,3.5,27,1786.5185185185185,68.01,53.509616,-113.69729,T7X 3Y3
8812e12759fffff,Burgers,1,2.5,27,1786.5185185185185,68.01,53.528173,-113.687819,T5T 0W5
8812e13411fffff,Donairs,1,5.0,24,1786.5185185185185,68.01,53.61547,-113.638788,T8N 3T6
8812e1345bfffff,Pizza,1,3.5,27,1786.5185185185185,68.01,53.64012,-113.6375,T8N 2G4
8812e1349bfffff,Bakeries,1,4.5,23,1786.5185185185185,68.01,53.570617,-113.551565,T5L 4N4
8812e134b5fffff,Fast Food,1,3.0,24,1786.5185185185185,68.01,53.553524,-113.613655,T5P 4C3
8812e134bbfffff,German,1,4.0,23,1786.5185185185185,68.01,53.557786,-113.582873,T5M 2R1
8812e134d9fffff,American (Traditional),1,2.0,27,1786.5185185185185,68.01,53.598369,-113.570688,T5L 5E7
8812e134ddfffff,Polish,1,4.5,29,1786.5185185185185,68.01,53.598069,-113.581816,T5L 2T3
8812e136a3fffff,Noodles,1,4.0,28,1786.5185185185185,68.01,53.622497,-113.606049,T8N 5T8
8812ec5303fffff,Burgers,1,4.0,22,1786.5185185185185,68.01,53.430443,-113.47083,T6X 0A9
8812ec5339fffff,Vietnamese,1,2.5,28,1786.5185185185185,68.01,53.429061,-113.478957,T6X 0B1
8812ecc825fffff,Cocktail Bars,1,4.0,25,1786.5185185185185,68.01,53.542115,-113.486192,T5J 0C5
8812ecc82dfffff,Japanese,1,4.0,23,1786.5185185185185,68.01,53.544133,-113.485479,T5H 0E6
8812ecc843fffff,Coffee Roasteries,1,4.5,28,1786.5185185185185,68.01,53.564774,-113.437217,T5W 0N9
8812ecc899fffff,Bars,1,3.5,24,1786.5185185185185,68.01,53.511522,-113.331931,T8B 1J3
8812ecc8d3fffff,Caterers,1,3.5,26,1786.5185185185185,68.01,53.513062,-113.329424,T8A 4L7
8812ecc901fffff,Beer,1,4.0,25,1786.5185185185185,68.01,53.542459,-113.536289,T5N 1P6
8812ecc913fffff,Steakhouses,1,4.0,24,1786.5185185185185,68.01,53.523734,-113.493493,T6E 4R5
8812ecc917fffff,Karaoke,1,3.5,27,1786.5185185185185,68.01,53.522572,-113.501047,T6E 2A4
8812ecc919fffff,Steakhouses,1,2.5,25,1786.5185185185185,68.01,53.538446,-113.495,T5J 1W5
8812ecc931fffff,Canadian (New),1,4.0,27,1786.5185185185185,68.01,53.512518,-113.528544,T6G 0M2
8812ecc931fffff,Coffee & Tea,1,3.0,22,1786.5185185185185,68.01,53.512416,-113.528409,T6G 1N4
8812ecc939fffff,Desserts,1,4.5,24,1786.5185185185185,68.01,53.526068,-113.520939,T6G 2C5
8812ecc947fffff,Bars,1,4.5,29,1786.5185185185185,68.01,53.551462,-113.535382,T5M 0H2
8812ecc94bfffff,Cafes,1,4.5,22,1786.5185185185185,68.01,53.563157,-113.527474,T5G 2X4
8812ecc953fffff,Ramen,1,4.0,27,1786.5185185185185,68.01,53.542073,-113.499476,T5J 1A7
8812ecc955fffff,Thai,1,3.0,24,1786.5185185185185,68.01,53.54583,-113.520614,T5K 2S2
8812ecc957fffff,Donairs,1,3.0,25,1786.5185185185185,68.01,53.541109,-113.506222,T5J 2A7
8812ecc95bfffff,Afghan,1,3.0,26,1786.5185185185185,68.01,53.552688,-113.494081,T5H 0V4
8812ecc95bfffff,Salvadoran,1,4.0,28,1786.5185185185185,68.01,53.553931,-113.493734,T5H 2M3
8812ecc9a7fffff,Steakhouses,1,2.5,24,1786.5185185185185,68.01,53.475996,-113.495627,T6J 6S6
8812ecc9adfffff,American (Traditional),1,2.5,26,1786.5185185185185,68.01,53.488247,-113.495633,T6E 0A7
8812ecc9adfffff,Buffets,1,2.5,26,1786.5185185185185,68.01,53.491504,-113.497149,T6H 4J8
8812ecc9e3fffff,Sushi Bars,1,3.5,25,1786.5185185185185,68.01,53.500294,-113.485136,T6E 0G6
8812ecc9e5fffff,Pizza,1,4.0,29,1786.5185185185185,68.01,53.506936,-113.512396,T6H 3C1
8812ecc9e9fffff,Food Stands,1,4.0,26,1786.5185185185185,68.01,53.517896,-113.496042,T6E
8812ecc9e9fffff,Gelato,1,3.5,29,1786.5185185185185,68.01,53.5177,-113.492578,T6E 3X8
8812ecc9e9fffff,Pubs,1,3.5,27,1786.5185185185185,68.01,53.513474,-113.498097,T6E 4C5
8812ecca23fffff,Mexican,1,4.0,25,1786.5185185185185,68.01,53.592326,-113.441408,T5A 0J8
8812ecca31fffff,Pizza,1,4.5,24,1786.5185185185185,68.01,53.587064,-113.41713,T5A 4L8
8812ecca43fffff,Italian,1,4.0,25,1786.5185185185185,68.01,53.627424,-113.41637,T5Y 0L2
8812ecca43fffff,Nightlife,1,3.5,24,1786.5185185185185,68.01,53.627399,-113.416654,T5Y 0L2
8812ecca43fffff,Vietnamese,1,3.5,26,1786.5185185185185,68.01,53.627444,-113.415993,T5Y 3K8
8812ecca57fffff,Pubs,1,3.5,27,1786.5185185185185,68.01,53.61533,-113.396384,T5Y 0S5
8812eccb1dfffff,Buffets,1,3.0,25,1786.5185185185185,68.01,53.587865,-113.491526,T5E 4C2
8812eccb55fffff,Vietnamese,1,3.5,28,1786.5185185185185,68.01,53.600601,-113.495023,T5E 6W1
8812eccb63fffff,Korean,1,3.5,22,1786.5185185185185,68.01,53.600368,-113.540673,T6V 1A8
8812eccf0dfffff,Canadian (New),1,2.5,28,1786.5185185185185,68.01,53.533522,-113.294865,T8A 3H9
8812eccf0dfffff,Mexican,1,4.0,23,1786.5185185185185,68.01,53.528555,-113.294877,T8A 3H9
8812eccf61fffff,Indian,1,4.0,24,1786.5185185185185,68.01,53.536767,-113.319418,T8A 3W8
8812eccf65fffff,Greek,1,4.0,27,1786.5185185185185,68.01,53.533973,-113.320894,T8A 4C7
8812eccf69fffff,Breweries,1,3.0,29,1786.5185185185185,68.01,53.54212,-113.31294,T8H 1R4
8812ecd9b1fffff,Mexican,1,4.0,25,1786.5185185185185,68.01,53.628251,-113.490284,T5Z 3S3
8812ecd9b7fffff,Burgers,1,3.5,25,1786.5185185185185,68.01,53.620047,-113.490898,T5X 0C7
8826404a41fffff,Chinese,1,3.0,23,1786.5185185185185,68.01,38.370787,-90.38713,63052
88264058b7fffff,Lounges,1,3.0,29,1786.5185185185185,68.01,38.366,-90.363767,63053
882640c639fffff,Pizza,1,3.0,29,1786.5185185185185,68.01,38.604035,-89.808515,62254
882640c63bfffff,Mexican,1,4.5,26,1786.5185185185185,68.01,38.598716,-89.808185,62254
882640c805fffff,Bars,1,4.0,29,1787.8650793650795,68.01,38.639014,-90.185523,63102
882640c807fffff,Asian Fusion,1,3.5,26,1787.8650793650795,68.01,38.633077,-90.184043,63102
882640cb33fffff,Polish,1,4.0,22,1786.5185185185185,68.01,38.664337,-90.207141,63107
882640d1d3fffff,Diners,1,2.0,25,1786.5185185185185,68.01,38.776052,-89.95562,62034
8826462033fffff,Breakfast & Brunch,1,3.0,22,1786.5185185185185,68.01,38.678954,-90.500992,63017
8826462253fffff,Persian/Iranian,1,5.0,22,1786.5185185185185,68.01,38.755084,-90.432908,63044
8826462635fffff,Juice Bars & Smoothies,1,4.0,155,1864.5462962962963,68.01,38.627511,-90.337374,63144
8826462e3dfffff,Sushi Bars,1,3.5,79,1820.352380952381,68.01,38.594931,-90.519647,63011
8826462e61fffff,Bagels,1,3.0,24,1786.5185185185185,68.01,38.622557,-90.521169,63017
8826462ee5fffff,International Grocery,1,5.0,29,1786.5185185185185,68.01,38.56704,-90.494761,63088
8826462f5bfffff,Chinese,1,3.5,25,1786.5185185185185,68.01,38.617448,-90.539069,63017
8826463521fffff,Salad,1,3.5,24,1786.5185185185185,68.01,38.747649,-90.42128,63044
882646353dfffff,American (New),1,3.0,29,1786.5185185185185,68.01,38.73931,-90.40099,63044
882646a485fffff,Mexican,1,4.5,22,1786.5185185185185,68.01,38.886047,-90.072961,62024
882646a52bfffff,Poke,1,4.0,25,1786.5185185185185,68.01,38.935049,-90.192785,62035
88264d1005fffff,Breweries,1,4.5,421,2033.717292140719,68.01,36.150411,-86.775926,37203
88264d102dfffff,Tapas Bars,1,4.5,421,2033.717292140719,68.01,36.153487,-86.795904,37203
88264d1041fffff,Soul Food,1,3.5,570,2122.7903737839224,68.01,36.174049,-86.761396,37206
88264d1067fffff,Italian,1,4.0,423,2033.717292140719,68.01,36.155933,-86.786462,37203
88264d1101fffff,Food Stands,1,4.5,8,1773.0976655484328,68.01,36.152956,-86.832063,37209
88264d1121fffff,Internet Cafes,1,3.5,6,1773.0976655484328,68.01,36.151119,-86.857732,37209
88264d1121fffff,Middle Eastern,1,4.5,6,1773.0976655484328,68.01,36.147411,-86.85747,37209
88264d1121fffff,Sandwiches,1,2.5,5,1773.0976655484328,68.01,36.149356,-86.859537,37209
88264d113dfffff,Delis,1,4.0,7,1773.0976655484328,68.01,36.14084,-86.840433,37209
88264d1163fffff,Barbeque,1,4.5,5,1773.0976655484328,68.01,36.16232,-86.846994,37209
88264d1163fffff,Malaysian,1,5.0,7,1773.0976655484328,68.01,36.161791,-86.847961,37209
88264d1235fffff,American (Traditional),1,4.5,567,2122.7903737839224,68.01,36.176777,-86.742088,37206
88264d1a1bfffff,Burgers,1,3.5,7,1773.0976655484328,68.01,36.143718,-86.874314,37209
88264d1a33fffff,Chinese,1,2.0,6,1773.0976655484328,68.01,36.129735,-86.907182,37209
88264d1b11fffff,Ice Cream & Frozen Yogurt,1,4.0,6,1773.0976655484328,68.01,36.148486,-86.952395,37209
88264d544dfffff,Burgers,1,4.5,29,1786.5185185185185,68.01,36.100738,-87.115332,37082
88264d985dfffff,Chicken Wings,1,4.0,50,1803.6666666666667,68.01,36.462546,-86.66069,37188
88264d9a37fffff,Mexican,1,4.5,51,1803.6666666666667,68.01,36.465418,-86.658371,37188
88264dc637fffff,Chicken Wings,1,4.5,27,1786.5185185185185,68.01,36.281566,-86.875951,37080
88264dc74dfffff,Mexican,1,4.0,28,1786.5185185185185,68.01,36.345458,-86.934437,37080
88264dd68dfffff,Sushi Bars,1,4.0,27,1786.5185185185185,68.01,36.412635,-86.791465,37073
882661ad05fffff,American (New),1,4.5,25,1786.5185185185185,68.01,39.604986,-86.375489,46158
882661b2adfffff,Salad,1,4.0,23,1786.5185185185185,68.01,39.867915,-86.118918,46230
88288439d3fffff,Steakhouses,1,4.0,137,1856.7123015873015,68.01,43.621366,-116.236666,83714
88288439ddfffff,Specialty Food,1,5.0,26,1786.5185185185185,68.01,43.613664,-116.217349,83707
8829890e45fffff,Mexican,1,2.5,24,1786.5185185185185,68.01,39.525244,-119.814435,89555
8829890e6bfffff,Gluten-Free,1,4.0,97,1828.3367965367963,68.01,39.532201,-119.815363,89503
8829ac92edfffff,Cafes,1,3.0,28,1786.5185185185185,68.01,34.415735,-119.846679,93190
882a1221d3fffff,Japanese,1,3.5,22,1786.5185185185185,68.01,40.381722,-75.146763,18949
882a1225a9fffff,Day Spas,1,4.0,22,1786.5185185185185,68.01,40.266081,-75.086757,18929
882a12264dfffff,Guest Houses,1,4.5,22,1786.5185185185185,68.01,40.365931,-74.943065,08530
882a122895fffff,Diners,1,3.5,26,1786.5185185185185,68.01,40.352989,-75.305185,18960
882a1228ebfffff,Diners,1,3.5,23,1786.5185185185185,68.01,40.377186,-75.317996,18960
882a122e09fffff,Vegetarian,1,3.0,23,1786.5185185185185,68.01,40.341441,-75.151149,18923
882a122f61fffff,Caterers,1,4.5,25,1786.5185185185185,68.01,40.366836,-75.253064,18911
882a1340a9fffff,American (Traditional),1,2.5,29,1786.5185185185185,68.01,39.99363,-74.999886,08077
882a134309fffff,Diners,1,3.0,45,1800.0,68.01,40.10462,-75.003212,19116
882a134501fffff,Caterers,1,3.0,28,1786.5185185185185,68.01,39.940648,-74.962285,08057
882a1345e1fffff,Wine Bars,1,4.0,27,1786.5185185185185,68.01,39.899786,-74.953258,08003
882a134665fffff,General,1,4.0,22,1786.5185185185185,68.01,39.980614,-74.85404,08036
882a134817fffff,Bagels,1,4.5,31,1787.926916221034,68.01,40.012885,-75.190185,19129
882a134949fffff,Hotels,1,4.0,22,1786.5185185185185,68.01,40.076657,-75.252793,19444
882a134b11fffff,Noodles,1,4.0,35,1791.4583333333333,68.01,40.074102,-75.202862,19118
882a134b11fffff,Salad,1,4.0,31,1791.4583333333333,68.01,40.074096,-75.202551,19118
882a134b15fffff,Sandwiches,1,3.0,30,1791.4583333333333,68.01,40.078218,-75.208242,19118
882a134b37fffff,Thai,1,4.0,127,1848.6956412194506,68.01,40.069648,-75.239764,19128
882a134b47fffff,Breakfast & Brunch,1,5.0,23,1786.5185185185185,68.01,40.107448,-75.212677,19031
882a134c8bfffff,Burgers,1,3.5,26,1786.5185185185185,68.01,39.855536,-75.0637,08078
